id_intervento,tipo,nome,fase,fase_orig,data_stato,data_attivazione,data_fine
Ciclabilita_Rete:489f30db8d,ciclabile,Ciclovia Salaria (Bicitalia 9),da_definire,5.0,placeholder,,
Ciclabilita_Rete:7d58029529,ciclabile,Via Nomentana,da_definire,7.0,placeholder,,
Ciclabilita_Rete:6b618a9f27,ciclabile,Via Viale Giuseppe Cappi - Via Belmonte in Sabina - Via di Sant'Alessandro,da_definire,23.0,placeholder,,
Ciclabilita_Rete:c225990ff2,ciclabile,Ciclovia Tibur Valeria (Bicitalia 7),da_definire,5.0,placeholder,,
Ciclabilita_Rete:726bf6cf0b,ciclabile,Dorsale Tiburtina (Metro S.M. Soccorso - Confine Comunale),da_definire,4.0,placeholder,,
Ciclabilita_Rete:953b7d1797,ciclabile,"Parte del Progetto ""Parco Lineare dell'Antica Via Collatini da Porta Maggiore a Gabii""",da_definire,5.0,placeholder,,
Ciclabilita_Rete:8d030f354a,ciclabile,Via Prenestina,da_definire,5.0,placeholder,,
Ciclabilita_Rete:4345fdcc5c,ciclabile,Dorsale Casilina (Torre Maura -Torre Angela),da_definire,23.0,placeholder,,
Ciclabilita_Rete:5bdfc8e0d4,ciclabile,Via Anagnina,da_definire,21.0,placeholder,,
Ciclabilita_Rete:8db1635a1e,ciclabile,Via Anagnina,da_definire,24.0,placeholder,,
Ciclabilita_Rete:75bca91f29,ciclabile,"Collegamento ciclabile Ciampino - ""Asse degli Acquedotti""",da_definire,5.0,placeholder,,
Ciclabilita_Rete:f63f9c0493,ciclabile,Via Appia Nuova (Arco di Travertino - Confine Comunale),da_definire,0.0,placeholder,,
Ciclabilita_Rete:a01a0e66ac,ciclabile,Via Aurelia (Stazione Aurelia - Via Castel di Guido) - Via Castel di Guido - Via Aurelia su fiume Arrone,da_definire,7.0,placeholder,,
Ciclabilita_Rete:2fb081edfe,ciclabile,Via della Bufalotta - Viale Adriatico - Viale Camaro,da_definire,24.0,placeholder,,
Ciclabilita_Rete:f89298b2fe,ciclabile,Ciclovia delle Valli (escluso GRAB),da_definire,2.0,placeholder,,
Ciclabilita_Rete:393d562b3a,ciclabile,Ciclovia delle Valli (escluso GRAB),da_definire,2.0,placeholder,,
Ciclabilita_Rete:aaec5bb9a6,ciclabile,Salaria - Prati Fiscali - Via Ugo Ojetti,da_definire,7.0,placeholder,,
Ciclabilita_Rete:d0cb8c0069,ciclabile,Ciclovia delle Valli (escluso GRAB),da_definire,2.0,placeholder,,
Ciclabilita_Rete:fb18d5d599,ciclabile,Ciclovia delle Valli (escluso GRAB),da_definire,2.0,placeholder,,
Ciclabilita_Rete:3ed064bb88,ciclabile,Ponte di Castel Giubileo,da_definire,6.0,placeholder,,
Ciclabilita_Rete:0d11510e2a,ciclabile,Collegamento ciclabile castel Giubileo - Aeroporto Urbe,da_definire,0.0,placeholder,,
Ciclabilita_Rete:c36290901a,ciclabile,Dorsale Tevere,da_definire,6.0,placeholder,,
Ciclabilita_Rete:69dc76a8ad,ciclabile,Dorsale Tevere,da_definire,6.0,placeholder,,
Ciclabilita_Rete:d737f55997,ciclabile,Dorsale Tevere,da_definire,6.0,placeholder,,
Ciclabilita_Rete:29bc2d32b5,ciclabile,Percorso ciclabile Aeroporto dell'Urbe,da_definire,100.0,placeholder,,
Ciclabilita_Rete:b9886cdc1b,ciclabile,Percorso ciclabile Aeroporto dell'Urbe,da_definire,100.0,placeholder,,
Ciclabilita_Rete:5305ebcf43,ciclabile,Percorso ciclabile Aeroporto dell'Urbe,da_definire,100.0,placeholder,,
Ciclabilita_Rete:a4fb32e632,ciclabile,Via Roccalvecce - Via Flaminia Nuova,da_definire,23.0,placeholder,,
Ciclabilita_Rete:e209699921,ciclabile,Via Cassia - Stazione La Giustiniana,da_definire,0.0,placeholder,,
Ciclabilita_Rete:528f287e57,ciclabile,Via Walter Rossio - Via della Camilluccia,da_definire,24.0,placeholder,,
Ciclabilita_Rete:e5b829a92d,ciclabile,Via Trionfale (Via della Camilluccia - Via Igea),da_definire,5.0,placeholder,,
Ciclabilita_Rete:c00e791eca,ciclabile,Monte Ciocci,da_definire,0.0,placeholder,,
Ciclabilita_Rete:b0e402aa6a,ciclabile,Via Aurelia (Stazione Aurelia - Via Castel di Guido) - Via Castel di Guido - Via Aurelia su fiume Arrone,da_definire,7.0,placeholder,,
Ciclabilita_Rete:a3aeaa6f05,ciclabile,,da_definire,0.0,placeholder,,
Ciclabilita_Rete:6094a6a710,ciclabile,,da_definire,0.0,placeholder,,
Ciclabilita_Rete:a839095502,ciclabile,,da_definire,0.0,placeholder,,
Ciclabilita_Rete:4d578964f8,ciclabile,,da_definire,0.0,placeholder,,
Ciclabilita_Rete:005fae8c76,ciclabile,,da_definire,0.0,placeholder,,
Ciclabilita_Rete:6031526c54,ciclabile,,da_definire,0.0,placeholder,,
Ciclabilita_Rete:c9cddf3322,ciclabile,,da_definire,0.0,placeholder,,
Ciclabilita_Rete:1e778c4462,ciclabile,,da_definire,0.0,placeholder,,
Ciclabilita_Rete:6416c8a37f,ciclabile,,da_definire,0.0,placeholder,,
Ciclabilita_Rete:15a22ed098,ciclabile,,da_definire,0.0,placeholder,,
Ciclabilita_Rete:8cb9473d20,ciclabile,,da_definire,0.0,placeholder,,
Ciclabilita_Rete:e1ab665909,ciclabile,,da_definire,0.0,placeholder,,
Ciclabilita_Rete:cdc4785f11,ciclabile,,da_definire,0.0,placeholder,,
Ciclabilita_Rete:6892c59637,ciclabile,,da_definire,0.0,placeholder,,
Ciclabilita_Rete:19d2642a3a,ciclabile,,da_definire,0.0,placeholder,,
Ciclabilita_Rete:f57c446d79,ciclabile,,da_definire,0.0,placeholder,,
Ciclabilita_Rete:7a04a80e52,ciclabile,,da_definire,0.0,placeholder,,
Ciclabilita_Rete:4f11124e58,ciclabile,,da_definire,0.0,placeholder,,
Ciclabilita_Rete:21c6308f5e,ciclabile,Dorsale Colombo (Ciclomare tratto Via Laurentina - Ostia),da_definire,21.0,placeholder,,
Ciclabilita_Rete:5aec5d1c6d,ciclabile,Monte Mario,da_definire,0.0,placeholder,,
Ciclabilita_Rete:5e9ebbb765,ciclabile,Monte Mario,da_definire,0.0,placeholder,,
Ciclabilita_Rete:e9d6b30f1d,ciclabile,Piazza Medaglie d'Oro - Gemelli,da_definire,22.0,placeholder,,
Ciclabilita_Rete:a362289356,ciclabile,Via Fornaci di Tor di Quinto - Ponte Tevere -  Via Enrico Elia,da_definire,23.0,placeholder,,
Ciclabilita_Rete:05027726fd,ciclabile,Dorsale Tevere,da_definire,0.0,placeholder,,
Ciclabilita_Rete:e9e3dbf65b,ciclabile,Via Ostiense della Basilica San Paolo alla Stazione Piramide,da_definire,1.0,placeholder,,
Ciclabilita_Rete:5e5bea0b17,ciclabile,Dorsale Casilina (Metro Termini - Via Togliatti),da_definire,0.0,placeholder,,
Ciclabilita_Rete:dc93c2d395,ciclabile,Via La Spezia - Piazza Lodi - via Gallarate - Ponte Casilino - via l'Aquila,da_definire,2.0,placeholder,,
Ciclabilita_Rete:19c0ceab5c,ciclabile,GRAB,da_definire,2.0,placeholder,,
Ciclabilita_Rete:04cf8b7383,ciclabile,Fermata Metro Manzoni - Fermata Metro Furio Camillo (lungo via E. Filiberto e Via Appia Nuova),da_definire,21.0,placeholder,,
Ciclabilita_Rete:62df6c567c,ciclabile,Fermata Metro Manzoni - Fermata Metro Furio Camillo (lungo via E. Filiberto e Via Appia Nuova),da_definire,21.0,placeholder,,
Ciclabilita_Rete:861b4ab0bf,ciclabile,Fermata Metro Manzoni - Fermata Metro Furio Camillo (lungo via E. Filiberto e Via Appia Nuova),da_definire,21.0,placeholder,,
Ciclabilita_Rete:d3f99b55a3,ciclabile,Via Ostiense - Ponte della Scienza,da_definire,21.0,placeholder,,
Ciclabilita_Rete:043bdf83e3,ciclabile,Via Ostiense - Ponte della Scienza,da_definire,21.0,placeholder,,
Ciclabilita_Rete:5ace52cfc4,ciclabile,Viale Quattro Venti,da_definire,22.0,placeholder,,
Ciclabilita_Rete:9daa8c85a8,ciclabile,Gregorio VII - Porta Cavalleggeri / Via delle Fornaci + aggancio Corso Vittorio Emanuele,da_definire,0.0,placeholder,,
Ciclabilita_Rete:90c1bb05dc,ciclabile,Gregorio VII - Porta Cavalleggeri / Via delle Fornaci + aggancio Corso Vittorio Emanuele,da_definire,0.0,placeholder,,
Ciclabilita_Rete:acbe05aaf6,ciclabile,Via Leone XIII - Viale dei Colli Portuensi,da_definire,2.0,placeholder,,
Ciclabilita_Rete:8ce4033a4c,ciclabile,Via Magna Grecia - Via Acaia - Via Cilicia - Viale Marco Polo,da_definire,5.0,placeholder,,
Ciclabilita_Rete:ab715c668d,ciclabile,Viale Trastevere,da_definire,100.0,placeholder,,
Ciclabilita_Rete:5fc38ab313,ciclabile,Dorsale Tevere,da_definire,0.0,placeholder,,
Ciclabilita_Rete:bfbc11a8e8,ciclabile,Viale Marconi,da_definire,21.0,placeholder,,
Ciclabilita_Rete:feaf713dbb,ciclabile,Tacchi Venturi - Appia Antica,da_definire,0.0,placeholder,,
Ciclabilita_Rete:1ac71392b6,ciclabile,Itinerario Medaglie d'Oro,da_definire,21.0,placeholder,,
Ciclabilita_Rete:ea4344551b,ciclabile,Via Trionfale - Viale Cortina d'Ampezzo,da_definire,7.0,placeholder,,
Ciclabilita_Rete:80dc2c6bcd,ciclabile,Druso - Santa Croce in Gerusalemme fino a Prenestina,da_definire,5.0,placeholder,,
Ciclabilita_Rete:3f9319a0af,ciclabile,,da_definire,0.0,placeholder,,
Ciclabilita_Rete:d00856d20d,ciclabile,Collegamento Bufalotta - Carmelo Bene,da_definire,,placeholder,,
Ciclabilita_Rete:1fc2e5473e,ciclabile,Collegamento ciclabile Tevere - Saxa Rubra,da_definire,,placeholder,,
Ciclabilita_Rete:b53e93ea6d,ciclabile,Via Cassia - Via Oriolo Romano - Via dei Due Ponti - Dorsale Tevere,da_definire,,placeholder,,
Ciclabilita_Rete:88f6ae400a,ciclabile,Via Cassia - Via di Villa Lauchli - Veientana Greenway,da_definire,,placeholder,,
Ciclabilita_Rete:1d29ee5d10,ciclabile,Anello Ciclabile Labaro,da_definire,,placeholder,,
Ciclabilita_Rete:8832116af2,ciclabile,Via Cassia - Via dell'Acqua Traversa - Parco dell'Insugherata - Via Cassia,da_definire,,placeholder,,
Ciclabilita_Rete:89f11ef16a,ciclabile,Corridoio Veientana Greenway (fuori GRA),da_definire,,placeholder,,
Ciclabilita_Rete:a3bd257e94,ciclabile,Rammaglio Cassia - Borghetto S. Carlo - Veientana Greenway,da_definire,,placeholder,,
Ciclabilita_Rete:c0cfce9881,ciclabile,Via Cassia - Via dei Due Ponti (fino a Via Oriolo Romano),da_definire,,placeholder,,
Ciclabilita_Rete:bb0ba8b52a,ciclabile,Via Cassia - Via dell'Acqua Traversa - Parco dell'Insugherata - Via Cassia,da_definire,,placeholder,,
Ciclabilita_Rete:b5d7d906b6,ciclabile,Rammaglio Prima Porta - Labaro - Quarto Peperino,da_definire,,placeholder,,
Ciclabilita_Rete:6f99386332,ciclabile,Rammaglio Grottarossa - Valle Vescovo - Flaminia,da_definire,,placeholder,,
Ciclabilita_Rete:df80ebf6e7,ciclabile,Corridoio Variante Dei Laghi della Via Francigena,da_definire,,placeholder,,
Ciclabilita_Rete:2f8ba8befe,ciclabile,Corridoio Veientana Greenway (fuori GRA),da_definire,,placeholder,,
Ciclabilita_Rete:806138828e,ciclabile,Rammaglio Olgiata - Francigena - Campetti,da_definire,,placeholder,,
Ciclabilita_Rete:33192fe209,ciclabile,Anello Via Tieri,da_definire,,placeholder,,
Ciclabilita_Rete:4e2a28006f,ciclabile,Rammaglio Prima Porta - Labaro - Quarto Peperino,da_definire,,placeholder,,
Ciclabilita_Rete:d8c39aceca,ciclabile,Corridoio Veientana Greenway (fuori GRA),da_definire,,placeholder,,
Ciclabilita_Rete:de58592297,ciclabile,Viale Europa - Viale Tupini - Piazzale Parri,da_definire,,placeholder,,
Ciclabilita_Rete:c8e574bc12,ciclabile,Viale Europa - Viale Tupini - Piazzale Parri,da_definire,,placeholder,,
Ciclabilita_Rete:4e121d01a6,ciclabile,Viale Boston,da_definire,,placeholder,,
Ciclabilita_Rete:e115834a2a,ciclabile,"Da Fermata Metro B Ponte Mammolo a Via Palmiro Togliatti, 1500",da_definire,,placeholder,,
Ciclabilita_Rete:796e995eaf,ciclabile,Da Stazione ferroviaria Roma Tiburtina a Piazza Bologna,da_definire,,placeholder,,
Ciclabilita_Rete:078f8775b9,ciclabile,"Da Fermata Metro C Grotte Celoni a Via Casinlina, 1674",da_definire,,placeholder,,
Ciclabilita_Rete:cd8bf24f0a,ciclabile,Via delle Gardenie - Via delle Campanule - Via dei Gerani fino a Viale Palmiro Togliatti,da_definire,,placeholder,,
Ciclabilita_Rete:2915f52b7f,ciclabile,Via La Spezia,da_definire,,placeholder,,
Ciclabilita_Rete:e6f895a596,ciclabile,Via Cina - Via Canton,da_definire,,placeholder,,
Ciclabilita_Rete:e96ccb92b7,ciclabile,Via Cina - Via Canton,da_definire,,placeholder,,
Ciclabilita_Rete:f92d2c1b5c,ciclabile,Iachino,da_definire,,placeholder,,
Ciclabilita_Rete:4a5dc4621b,ciclabile,Via Pontina,da_definire,,placeholder,,
Ciclabilita_Rete:d9d492b139,ciclabile,Via di Trigoria,da_definire,,placeholder,,
Ciclabilita_Rete:2ed93f971a,ciclabile,Via d'Arpe,da_definire,,placeholder,,
Ciclabilita_Rete:1a4dda9122,ciclabile,Via Torsiello,da_definire,,placeholder,,
Ciclabilita_Rete:3ace996388,ciclabile,P.le Militari Caduti nei Lager,da_definire,,placeholder,,
Ciclabilita_Rete:cdb2b16925,ciclabile,Connessione Viale Città d'Europa - sede Ribotta,da_definire,,placeholder,,
Ciclabilita_Rete:97c4d85d4a,ciclabile,Delogu,da_definire,,placeholder,,
Ciclabilita_Rete:1a5a9fafa4,ciclabile,Colle di Mezzo - Maggini,da_definire,,placeholder,,
Ciclabilita_Rete:64692e4ca9,ciclabile,Ple Agricoltura - Ciro il Grande - Chopin,da_definire,,placeholder,,
Ciclabilita_Rete:6eee7dc462,ciclabile,P.le Agricoltura,da_definire,,placeholder,,
Ciclabilita_Rete:4867345c5c,ciclabile,Viale Beethoven,da_definire,,placeholder,,
Ciclabilita_Rete:006c63b711,ciclabile,Tintoretto - Solario - De Balaguer - Grezar,da_definire,,placeholder,,
Ciclabilita_Rete:bf39cc8f7c,ciclabile,Tintoretto - Solario - De Balaguer - Grezar,da_definire,,placeholder,,
Ciclabilita_Rete:8703066d30,ciclabile,Ballarin,da_definire,,placeholder,,
Ciclabilita_Rete:1552ee999a,ciclabile,Parco delle Tre Fontane,da_definire,,placeholder,,
Ciclabilita_Rete:93c35274e9,ciclabile,Parco Tre Fontane - Via Berto,da_definire,,placeholder,,
Ciclabilita_Rete:25cc9fe029,ciclabile,Ardeatina - S. Sebastiano,da_definire,,placeholder,,
Ciclabilita_Rete:d7d3e2fd23,ciclabile,Ardeatina - S. Sebastiano,da_definire,,placeholder,,
Ciclabilita_Rete:0ba9ea4a2a,ciclabile,Via Acerenza,da_definire,,placeholder,,
Ciclabilita_Rete:d40faa8ba7,ciclabile,Percorso nel Parco degli Acquedotti,da_definire,,placeholder,,
Ciclabilita_Rete:d91efa66c0,ciclabile,Viale Bruno Rizzieri,da_definire,,placeholder,,
Ciclabilita_Rete:8229b6c409,ciclabile,Viale Appio Claudio (Viale Anicio Gallo - Via Tuscolana),da_definire,,placeholder,,
Ciclabilita_Rete:f453f537d6,ciclabile,Torre Branca - Demetriade,da_definire,,placeholder,,
Ciclabilita_Rete:e1197acf3f,ciclabile,Via Perpetuo,da_definire,,placeholder,,
Ciclabilita_Rete:0882795c23,ciclabile,Via Tor Tre Teste,da_definire,,placeholder,,
Ciclabilita_Rete:56919b7143,ciclabile,Via Pincherle - Via Silvio d'Amico,da_definire,,placeholder,,
Ciclabilita_Rete:91c69e8f92,ciclabile,Via Pincherle - Via Silvio d'Amico,da_definire,,placeholder,,
Ciclabilita_Rete:593ac67e76,ciclabile,Connessione Metro Marconi - Basilica S. Paolo,da_definire,,placeholder,,
Ciclabilita_Rete:dc71d1afd1,ciclabile,Via di Santa Galla - Via Capitan Bavastro - Via Cristoforo Colombo,da_definire,,placeholder,,
Ciclabilita_Rete:02f13c6675,ciclabile,Via di Santa Galla - Via Capitan Bavastro - Via Cristoforo Colombo,da_definire,,placeholder,,
Ciclabilita_Rete:e69a5bf931,ciclabile,Umbertide-Deruta,da_definire,,placeholder,,
Ciclabilita_Rete:77ba6e3b93,ciclabile,Otricoli,da_definire,,placeholder,,
Ciclabilita_Rete:ce4e0f183a,ciclabile,Galvani - Piazza Ponte Testaccio,da_definire,,placeholder,,
Ciclabilita_Rete:9f28bab194,ciclabile,Mura Portuensi - Via Orti di Trastevere,da_definire,,placeholder,,
Ciclabilita_Rete:d32e9ee618,ciclabile,Via delle Fornaci,da_definire,,placeholder,,
Ciclabilita_Rete:c343b74531,ciclabile,Via dei Monti di Creta,da_definire,,placeholder,,
Ciclabilita_Rete:6fb4c6f57e,ciclabile,Via di Boccea (Circonvallazione Cornelia - Via Aurelia),da_definire,,placeholder,,
Ciclabilita_Rete:7a249eddb7,ciclabile,Via di Boccea (Circonvallazione Cornelia - Via Aurelia),da_definire,,placeholder,,
Ciclabilita_Rete:c2cec6ccdb,ciclabile,Via Collatina (Via di Tor Sapienza - Via Renato Birolli),da_definire,,placeholder,,
Ciclabilita_Rete:687d2e0154,ciclabile,Via di Salone,da_definire,,placeholder,,
Ciclabilita_Rete:0b771a5e2f,ciclabile,Via Peroni,da_definire,,placeholder,,
Ciclabilita_Rete:d3cbd56a7a,ciclabile,Via Cannizzaro - Via Giacomo Ciamician,da_definire,,placeholder,,
Ciclabilita_Rete:704d0cc603,ciclabile,Via Pirla,da_definire,,placeholder,,
Ciclabilita_Rete:2bee7effd3,ciclabile,Via delle Valli,da_definire,,placeholder,,
Ciclabilita_Rete:549a25347b,ciclabile,Via S. Angela Merici,da_definire,,placeholder,,
Ciclabilita_Rete:674b92e085,ciclabile,Cimarosa - Monteverdi,da_definire,,placeholder,,
Ciclabilita_Rete:b69eb3d1aa,ciclabile,Via Lisbona - Via Salaria - Via Chiana - Via Volsinio - Via Topino - Corso Trieste - Viale Gorizia - Via Appennini - Viale Pola - Via Alberoni - Via Rovereto - Via di Santa Costanza (Collegamento sedi Luiss),da_definire,,placeholder,,
Ciclabilita_Rete:c067ccdaa3,ciclabile,Via Lisbona - Via Salaria - Via Chiana - Via Volsinio - Via Topino - Corso Trieste - Viale Gorizia - Via Appennini - Viale Pola - Via Alberoni - Via Rovereto - Via di Santa Costanza (Collegamento sedi Luiss),da_definire,,placeholder,,
Ciclabilita_Rete:6a49e50582,ciclabile,Via Livorno - Via Pitrè - Via Moroni,da_definire,,placeholder,,
Ciclabilita_Rete:795c73d2ae,ciclabile,Via Livorno - Via Pitrè - Via Moroni,da_definire,,placeholder,,
Ciclabilita_Rete:09fe394906,ciclabile,De Nicola - S. Martino della Battaglia - Via Marsala,da_definire,,placeholder,,
Ciclabilita_Rete:58ff32285c,ciclabile,De Nicola - S. Martino della Battaglia - Via Marsala,da_definire,,placeholder,,
Ciclabilita_Rete:1e77edc078,ciclabile,Boncompagni - Calabria - Piave,da_definire,,placeholder,,
Ciclabilita_Rete:fd7298ae65,ciclabile,Via della Stazione Aurelia,da_definire,,placeholder,,
Ciclabilita_Rete:47c8ce2798,ciclabile,Sovrappasso ciclopedonale Stazione Aurelia,da_definire,,placeholder,,
Ciclabilita_Rete:f198b270ee,ciclabile,Monte Ciocci - Valle Aurelia - Ex Ponte Ferroviario,da_definire,,placeholder,,
Ciclabilita_Rete:db777124ad,ciclabile,Via Marziale - Via Appiano - Via Proba Petronia - Parco ciclopedonale,da_definire,,placeholder,,
Ciclabilita_Rete:fd71db6f07,ciclabile,Viale Carso - Via Achille Papa,da_definire,,placeholder,,
Ciclabilita_Rete:958bc0052e,ciclabile,Fermata Metro A Lepanto - Viale Giulio Cesare - Via Carlo Alberto dalla Chiesa - Via Silvio Pellico - Via Giunio Bazzoni,da_definire,,placeholder,,
Ciclabilita_Rete:da4ace139f,ciclabile,Via Torrevecchia,da_definire,,placeholder,,
Ciclabilita_Rete:f9f6a8e5e7,ciclabile,Via Pietro Maffi,da_definire,,placeholder,,
Ciclabilita_Rete:f51b14ce91,ciclabile,Via Giuseppe D'Annibale - Via Stefano Borgia (Ingresso IC Sacchetto),da_definire,,placeholder,,
Ciclabilita_Rete:73c5d9d0d9,ciclabile,Via Suor Celestina Donati - Via Francesco Marconi - Via Tommaso Zigliara,da_definire,,placeholder,,
Ciclabilita_Rete:a6b84757d4,ciclabile,Nuovo accesso al Parco Lineare Ciclopedonale SFN - Monte Ciocci da Via Serranti,da_definire,,placeholder,,
Ciclabilita_Rete:9ded52b204,ciclabile,"Da Sant'Onofrio alla Ciclovia SFN - Monte Ciocci, collegamento presso il ponte sopra Via Giuseppe Moscati",da_definire,,placeholder,,
Ciclabilita_Rete:060d1630e5,ciclabile,Via Agenore Zeri,da_definire,,placeholder,,
Ciclabilita_Rete:ed94bb46a8,ciclabile,Nuovo accesso al Parco Lineare Ciclopedonale SFN - Monte Ciocci da Via Dego,da_definire,,placeholder,,
Ciclabilita_Rete:a957669b70,ciclabile,Nuovo accesso al Parco Lineare Ciclopedonale SFN - Monte Ciocci da Via Attaliana,da_definire,,placeholder,,
Ciclabilita_Rete:8bb59cfed4,ciclabile,Largo Millesimo - Via Moneglia - Via dell'Acquedotto Paolo,da_definire,,placeholder,,
Ciclabilita_Rete:bd09862fa3,ciclabile,Largo Millesimo - Via Moneglia - Via dell'Acquedotto Paolo,da_definire,,placeholder,,
Ciclabilita_Rete:56f5a65270,ciclabile,Pablo Neruda Abacuc,da_definire,,placeholder,,
Ciclabilita_Rete:38edc43503,ciclabile,Ipogeo degli Ottavi - Giardini di Ottavia - Entrata Gran Via Cassia,da_definire,,placeholder,,
Ciclabilita_Rete:05ae01c2b7,ciclabile,Casal del Marmo Centro Commerciale Gulliver,da_definire,,placeholder,,
Ciclabilita_Rete:493e025aea,ciclabile,I.C. Octavia,da_definire,,placeholder,,
Ciclabilita_Rete:7292d92d69,ciclabile,Interpoderale 1,da_definire,,placeholder,,
Ciclabilita_Rete:15371a050e,ciclabile,Via Pier Paolo Pasolini - Via Paolo Emilio Castagnola,da_definire,,placeholder,,
Ciclabilita_Rete:3333ccf1c9,ciclabile,Barellai - Torresina,da_definire,,placeholder,,
Ciclabilita_Rete:d3731ac33f,ciclabile,Stefanelli - Trionfale,da_definire,,placeholder,,
Ciclabilita_Rete:7d9f9ad926,ciclabile,Via della Stazione di Monte Mario - Via Vincenzo Troya - Via Ottavio Assarotti - Piazza Pietro Thouar,da_definire,,placeholder,,
Ciclabilita_Rete:8e9c1eb3f4,ciclabile,Piazza Thoaur - Parco Lineare Ciclopedonale SFN Monte Ciocci,da_definire,,placeholder,,
Ciclabilita_Rete:84f8a96035,ciclabile,Tacito - Domizia Lucilla - Ciclopedonale SFN Monte Ciocci,da_definire,,placeholder,,
Ciclabilita_Rete:b2594fc6b6,ciclabile,Da Parco Lineare Ciclopedonale a Plesso Amici di Meglio,da_definire,,placeholder,,
Ciclabilita_Rete:ba039a4fbf,ciclabile,Via della Stazione di Monte Mario - Via Vincenzo Troya - Via Ottavio Assarotti - Piazza Pietro Thouar,da_definire,,placeholder,,
Ciclabilita_Rete:2b49380ae1,ciclabile,Interpoderale 2,da_definire,,placeholder,,
Ciclabilita_Rete:d4c64ce91e,ciclabile,I.C. Octavia,da_definire,,placeholder,,
Ciclabilita_Rete:43916aa923,ciclabile,Ipogeo degli Ottavi - Giardini di Ottavia - Entrata Gran Via Cassia,da_definire,,placeholder,,
Ciclabilita_Rete:cfe1d2a43f,ciclabile,Isole Curzolane - Monte Rocchetta,da_definire,,placeholder,,
Ciclabilita_Rete:b4c5f6d09b,ciclabile,Via Casati,da_definire,,placeholder,,
Ciclabilita_Rete:585c1815c4,ciclabile,Percorso ciclabile Parco Thomas Sankara,da_definire,,placeholder,,
Ciclabilita_Rete:4d53c6af07,ciclabile,Via Amalia Bettini - Viale Gino Cervi (Da Viadotto Gronchi a Via Francesco Pasinetti),da_definire,,placeholder,,
Ciclabilita_Rete:46d52998a7,ciclabile,Connessione Viadotto Gronchi - Parco delle Sabine,da_definire,,placeholder,,
